time,x,y,orientation
1248298368.359,2.2604424,0.3964064,1.1696
1248298368.361,2.2606075,0.3967984,1.1695
1248298368.373,2.2607581,0.397223,1.1695
1248298368.378,2.2608891,0.3976707,1.1696
1248298368.389,2.260997,0.398134,1.1697
1248298368.407,2.2611957,0.3990425,1.1699
1248298368.423,2.2613239,0.3994661,1.1701
1248298368.427,2.2614956,0.3998573,1.1704
1248298368.441,2.2617411,0.4002409,1.1707
1248298368.443,2.2620343,0.4006106,1.171
1248298368.456,2.2623388,0.4009671,1.1713
1248298368.475,2.2626308,0.4013137,1.1715
1248298368.477,2.2628928,0.4016426,1.1716
1248298368.502,2.2631184,0.4019551,1.1715
1248298368.504,2.2632918,0.4022606,1.1711
1248298368.506,2.2633989,0.4025707,1.1707
1248298368.511,2.263442,0.4028772,1.1702
1248298368.533,2.263449,0.4031604,1.1699
1248298368.535,2.2634611,0.4033974,1.1697
1248298368.542,2.2634936,0.4035891,1.1695
1248298368.557,2.2635432,0.403743,1.1694
1248298368.579,2.2635967,0.4038719,1.1693
1248298368.581,2.2636349,0.4039851,1.1694
1248298368.584,2.2636724,0.4040884,1.1695
1248298368.589,2.2637249,0.4041925,1.1697
1248298368.607,2.2637944,0.4043167,1.1698
1248298368.624,2.2638757,0.4044817,1.1699
1248298368.626,2.2639637,0.4047072,1.17
1248298368.641,2.2640585,0.4049999,1.1703
1248298368.644,2.2641716,0.4053516,1.1706
1248298368.657,2.2643185,0.4057342,1.1708
1248298368.674,2.264494,0.406131,1.1707
1248298368.676,2.2646902,0.4065516,1.1703
1248298368.691,2.2648855,0.4070101,1.1696
1248298368.709,2.2652828,0.4080274,1.1682
1248298368.717,2.2654897,0.4085382,1.1678
1248298368.735,2.2657046,0.409024,1.1677
1248298368.745,2.266098,0.4099337,1.1677
1248298368.767,2.2662781,0.4103326,1.1681
1248298368.776,2.2664689,0.4106804,1.1688
1248298368.778,2.2666778,0.4109762,1.1696
1248298368.798,2.2668877,0.4112333,1.1704
1248298368.808,2.2670671,0.411467,1.1711
1248298368.815,2.2672045,0.4116941,1.1716
1248298368.831,2.2673053,0.4119199,1.1719
1248298368.834,2.2673845,0.4121449,1.1719
1248298368.836,2.2674463,0.4123672,1.1718
1248298368.841,2.2674808,0.4125845,1.1716
1248298368.857,2.2674909,0.4128035,1.1715
1248298368.874,2.2675018,0.4130284,1.1714
1248298368.876,2.2675424,0.413263,1.1712
1248298368.891,2.2676318,0.4135002,1.1709
1248298368.897,2.2677655,0.4137458,1.1707
1248298368.907,2.2679162,0.4140148,1.1705
1248298368.924,2.2680641,0.4143157,1.1704
1248298368.927,2.2682137,0.4146472,1.1704
1248298368.94,2.2683891,0.4150071,1.1706
1248298368.944,2.2685653,0.4153669,1.1705
1248298368.962,2.2687197,0.4157202,1.1703
1248298368.968,2.2688334,0.4160685,1.17
1248298368.986,2.2689069,0.4164156,1.1696
1248298368.988,2.2689681,0.4167559,1.1691
1248298368.995,2.2690434,0.4170808,1.1685
1248298369.017,2.2691428,0.4173861,1.1678
1248298369.019,2.2692655,0.4176795,1.1671
1248298369.026,2.2694001,0.4179749,1.1665
1248298369.048,2.2695493,0.4182771,1.1661
1248298369.052,2.2697187,0.418594,1.1661
1248298369.057,2.2699103,0.4189314,1.1662
1248298369.08,2.2701167,0.4192995,1.1664
1248298369.082,2.2703205,0.4197002,1.1666
1248298369.084,2.2705018,0.4201278,1.1668
1248298369.091,2.2706594,0.4205679,1.167
1248298369.107,2.2708075,0.4210132,1.1673
1248298369.125,2.2709922,0.4214608,1.1677
1248298369.127,2.2712171,0.4218867,1.1682
1248298369.141,2.2714666,0.4222708,1.1688
1248298369.143,2.271698,0.4226094,1.1693
1248298369.157,2.2718875,0.4229089,1.1697
1248298369.178,2.272027,0.4231732,1.17
1248298369.18,2.2721257,0.4234079,1.1701
1248298369.202,2.2721901,0.4236113,1.1702
1248298369.204,2.2722337,0.4237903,1.1702
1248298369.206,2.2722598,0.4239559,1.1702
1248298369.212,2.272279,0.424121,1.17
1248298369.237,2.2723227,0.4243088,1.17
1248298369.24,2.2723702,0.4244942,1.1698
1248298369.248,2.2724427,0.4246795,1.1699
1248298369.25,2.2725445,0.4248594,1.1701
1248298369.271,2.2726686,0.4250397,1.1703
1248298369.273,2.2728054,0.4252325,1.1706
1248298369.28,2.2729284,0.4254469,1.1708
1248298369.302,2.2730191,0.4257058,1.171
1248298369.304,2.2730891,0.4259966,1.1712
1248298369.316,2.2731598,0.4263125,1.1714
1248298369.335,2.2732246,0.4266408,1.1712
1248298369.337,2.2732554,0.4269933,1.1705
1248298369.346,2.2732608,0.427379,1.1696
1248298369.362,2.2732468,0.4277826,1.1684
1248298369.364,2.2732925,0.4282151,1.1677
1248298369.375,2.2734403,0.4286839,1.1675
1248298369.392,2.2736919,0.4291682,1.1676
1248298369.407,2.2743965,0.4302,1.1683
1248298369.424,2.2747689,0.4307416,1.1688
1248298369.427,2.2751155,0.4312762,1.1692
1248298369.441,2.2754262,0.4317886,1.1695
1248298369.461,2.2759064,0.4326804,1.1696
1248298369.467,2.2760631,0.4330447,1.1697
1248298369.486,2.2761691,0.4333591,1.17
1248298369.488,2.2762646,0.4336357,1.1704
1248298369.496,2.2763864,0.433882,1.1709
1248298369.517,2.2765291,0.4340967,1.1714
1248298369.519,2.276665,0.434283,1.1717
1248298369.526,2.276766,0.4344462,1.1718
1248298369.549,2.2768305,0.4346081,1.1716
1248298369.551,2.2768657,0.4347839,1.1712
1248298369.558,2.2768835,0.4349677,1.1707
1248298369.575,2.2769268,0.4351523,1.1701
1248298369.577,2.2769898,0.4353417,1.1694
1248298369.592,2.2770446,0.4355464,1.1688
1248298369.594,2.2770938,0.4357795,1.1683
1248298369.608,2.2771442,0.4360395,1.1679
1248298369.625,2.2772114,0.4363216,1.1678
1248298369.627,2.2773067,0.436618,1.1678
1248298369.641,2.2774297,0.4369285,1.1679
1248298369.644,2.277569,0.4372543,1.168
1248298369.658,2.2777056,0.4375897,1.168
1248298369.675,2.277831,0.4379336,1.1679
1248298369.677,2.2779553,0.4382854,1.1678
1248298369.693,2.2780877,0.4386416,1.1675
1248298369.695,2.2782342,0.4390043,1.1671
1248298369.72,2.2783927,0.4393783,1.1666
1248298369.722,2.2785653,0.4397692,1.166
1248298369.724,2.2787519,0.4401946,1.1657
1248298369.73,2.2789619,0.4406687,1.1657
1248298369.751,2.2792059,0.441185,1.1661
1248298369.761,2.2797568,0.4422706,1.167
1248298369.784,2.2800291,0.4428068,1.1675
1248298369.794,2.2804916,0.4438109,1.1682
1248298369.815,2.2806913,0.4442663,1.1685
1248298369.828,2.2808824,0.4446741,1.1687
1248298369.83,2.2810645,0.4450246,1.1688
1248298369.841,2.2812258,0.4453219,1.1689
1248298369.844,2.2813507,0.4455731,1.169
1248298369.859,2.2814304,0.4457886,1.1689
1248298369.875,2.2814673,0.4459702,1.1688
1248298369.877,2.2814798,0.4461099,1.1685
1248298369.892,2.2814827,0.44621,1.1682
1248298369.894,2.2814761,0.4462859,1.1678
1248298369.91,2.2814543,0.4463575,1.1674
1248298369.913,2.281429,0.4464407,1.167
1248298369.926,2.2814247,0.446547,1.1667
1248298369.944,2.2814685,0.4466837,1.1665
1248298369.952,2.2815631,0.4468554,1.1664
1248298369.97,2.2816887,0.4470694,1.1662
1248298369.972,2.2818103,0.4473463,1.1659
1248298369.974,2.2819307,0.4477033,1.1656
1248298369.981,2.2820711,0.4481306,1.1654
1248298370.003,2.2822469,0.448606,1.1653
1248298370.014,2.2826564,0.4496008,1.1649
1248298370.035,2.2828309,0.4501028,1.1645
1248298370.038,2.2829772,0.4505912,1.1642
1248298370.044,2.2831222,0.4510444,1.164
1248298370.065,2.2832829,0.451445,1.1639
1248298370.067,2.2834502,0.4517924,1.1639
1248298370.075,2.283613,0.4521117,1.164
1248298370.092,2.2837791,0.4524422,1.1641
1248298370.096,2.28396,0.4528072,1.1644
1248298370.109,2.2841761,0.4532063,1.1648
1248298370.111,2.2844188,0.4536245,1.1654
1248298370.126,2.2846584,0.4540524,1.166
1248298370.142,2.2848681,0.4544888,1.1666
1248298370.159,2.285184,0.4553527,1.1676
1248298370.161,2.2853204,0.4557274,1.1677
1248298370.176,2.2854472,0.4560328,1.1677
1248298370.195,2.2855563,0.4562754,1.1673
1248298370.197,2.285633,0.456476,1.1667
1248298370.219,2.2856739,0.45666,1.1656
1248298370.221,2.2856917,0.4568617,1.1637
1248298370.229,2.285709,0.4574111,1.1564
1248298370.252,2.2857433,0.45783,1.151
1248298370.283,2.2862533,0.4597257,1.1315
1248298370.29,2.2866084,0.4605421,1.1249
1248298370.312,2.287517,0.4622853,1.1138
1248298370.327,2.2880237,0.4631381,1.1101
1248298370.344,2.2890249,0.464707,1.1064
1248298370.359,2.2898076,0.4660578,1.1045
1248298370.376,2.2900791,0.4672035,1.1011
1248298370.393,2.2900168,0.4676597,1.0984
1248298370.413,2.2898126,0.468714,1.0915
1248298370.437,2.2896474,0.4689755,1.0858
1248298370.44,2.2897878,0.4689589,1.0844
1248298370.446,2.2901468,0.4688821,1.0846
1248298370.47,2.2905171,0.4688015,1.0855
1248298370.473,2.2909068,0.4687656,1.0871
1248298370.475,2.2912551,0.4687983,1.0889
1248298370.481,2.2915325,0.4689253,1.0907
1248298370.504,2.291714,0.4691577,1.0922
1248298370.506,2.2917767,0.4695004,1.0933
1248298370.513,2.2917389,0.4699455,1.0941
1248298370.534,2.2916496,0.4704619,1.0945
1248298370.543,2.2916117,0.4715356,1.095
1248298370.56,2.2917784,0.4720192,1.0952
1248298370.576,2.2924055,0.4728497,1.0954
1248298370.594,2.2927896,0.4731844,1.0952
1248298370.596,2.2931845,0.4734695,1.0948
1248298370.61,2.2935464,0.4737242,1.0941
1248298370.612,2.2938248,0.4739638,1.0932
1248298370.627,2.2939922,0.4741985,1.0923
1248298370.644,2.2940345,0.4744272,1.0914
1248298370.646,2.2939671,0.4746481,1.0907
1248298370.659,2.2938435,0.4748679,1.0902
1248298370.662,2.2937341,0.4750906,1.0898
1248298370.681,2.2936762,0.4752948,1.0897
1248298370.684,2.2936884,0.4754708,1.0897
1248298370.704,2.2937748,0.4756253,1.0899
1248298370.709,2.293916,0.475781,1.0901
1248298370.721,2.2940897,0.4759435,1.0903
1248298370.723,2.2942971,0.4760996,1.0906
1248298370.742,2.2945274,0.4762522,1.0908
1248298370.744,2.2947614,0.4764235,1.0912
1248298370.751,2.2949637,0.4766413,1.0915
1248298370.769,2.2951026,0.476916,1.0918
1248298370.772,2.2951758,0.4772437,1.092
1248298370.78,2.2952108,0.4776091,1.092
1248298370.802,2.2952588,0.4779962,1.0919
1248298370.804,2.2953422,0.4783933,1.0918
1248298370.811,2.2954654,0.4788013,1.0918
1248298370.828,2.2956432,0.4792159,1.092
1248298370.843,2.2958682,0.4796197,1.0923
1248298370.845,2.2961398,0.4799942,1.0928
1248298370.861,2.2964451,0.4803254,1.0936
1248298370.863,2.2967963,0.4806388,1.0946
1248298370.876,2.2971416,0.4809579,1.0956
1248298370.894,2.2974554,0.4812903,1.0964
1248298370.896,2.2976974,0.4816311,1.0968
1248298370.922,2.297849,0.4819693,1.0969
1248298370.924,2.2979378,0.4823036,1.0966
1248298370.926,2.2979808,0.4826364,1.096
1248298370.932,2.2980194,0.482988,1.0952
1248298370.954,2.2980587,0.4833476,1.0944
1248298370.956,2.2981157,0.4837162,1.0937
1248298370.964,2.2982069,0.4840781,1.0931
1248298370.986,2.2983635,0.4844265,1.0927
1248298370.988,2.2985665,0.4847501,1.0925
1248298370.995,2.2987889,0.4850252,1.0924
1248298371.018,2.2990204,0.4852668,1.0923
1248298371.02,2.299216,0.485492,1.0922
1248298371.026,2.2993518,0.4857095,1.092
1248298371.049,2.2994303,0.4859268,1.0916
1248298371.051,2.2994711,0.4861312,1.0911
1248298371.053,2.2995139,0.4863398,1.0905
1248298371.06,2.2995843,0.4865645,1.0899
1248298371.077,2.2996681,0.4868113,1.0894
1248298371.094,2.2997827,0.4870754,1.0894
1248298371.096,2.2999509,0.4873693,1.09
1248298371.11,2.3001697,0.4876796,1.0911
1248298371.113,2.3004284,0.4880164,1.0927
1248298371.126,2.3006991,0.4883776,1.0943
1248298371.146,2.3009523,0.4887629,1.0957
1248298371.148,2.3011654,0.4891572,1.0968
1248298371.16,2.3013294,0.4895427,1.0975
1248298371.162,2.3014687,0.4899247,1.0977
1248298371.181,2.301617,0.4902913,1.0976
1248298371.183,2.3017866,0.4906135,1.0976
1248298371.204,2.3019672,0.4908854,1.0977
1248298371.206,2.3021469,0.4911084,1.0979
1248298371.213,2.3023159,0.4912946,1.098
1248298371.236,2.3024608,0.4914707,1.0979
1248298371.238,2.3025816,0.4916514,1.0975
1248298371.245,2.3026684,0.4918377,1.0968
1248298371.267,2.3027242,0.4920681,1.0958
1248298371.269,2.3027611,0.4923306,1.0947
1248298371.277,2.3028072,0.4926444,1.0934
1248298371.296,2.302857,0.4929911,1.0919
1248298371.298,2.3029135,0.4933942,1.0899
1248298371.31,2.3029782,0.4938382,1.0872
1248298371.328,2.3033283,0.4950344,1.0797
1248298371.345,2.3036841,0.4957404,1.0758
1248298371.361,2.3046996,0.497188,1.0686
1248298371.377,2.3059011,0.498585,1.0627
1248298371.395,2.3064329,0.4993098,1.0601
1248298371.411,2.3070925,0.5008042,1.0551
1248298371.431,2.3072147,0.5022024,1.0504
1248298371.435,2.3071832,0.5027841,1.0483
1248298371.455,2.3071773,0.5032662,1.0463
1248298371.457,2.3072316,0.5036585,1.0444
1248298371.463,2.307383,0.5039761,1.0428
1248298371.486,2.3076396,0.504231,1.0411
1248298371.488,2.3079953,0.5044394,1.0395
1248298371.495,2.3084776,0.5046392,1.0381
1248298371.517,2.3090408,0.5048794,1.0371
1248298371.527,2.3101203,0.5056378,1.0366
1248298371.545,2.3105155,0.5061753,1.037
1248298371.561,2.3110017,0.5074265,1.0391
1248298371.578,2.3111602,0.5088372,1.0408
1248298371.595,2.3111556,0.5094983,1.0412
1248298371.611,2.311143,0.5104748,1.041
1248298371.613,2.311245,0.5107466,1.0405
1248298371.63,2.3114263,0.5108701,1.0399
1248298371.632,2.3116706,0.5108852,1.0392
1248298371.644,2.3119556,0.5108436,1.0385
1248298371.663,2.3122792,0.5107974,1.0381
1248298371.665,2.3125918,0.5107729,1.0378
1248298371.689,2.3128491,0.5107829,1.0377
1248298371.691,2.3130121,0.5108618,1.0375
1248298371.694,2.3130743,0.5110202,1.0374
1248298371.72,2.3130411,0.5112377,1.0374
1248298371.722,2.3129528,0.5114919,1.0372
1248298371.724,2.3128501,0.5117556,1.0365
1248298371.729,2.3127877,0.5120242,1.035
1248298371.752,2.312785,0.5123046,1.0326
1248298371.761,2.3130188,0.5129328,1.0258
1248298371.779,2.3132777,0.5133233,1.0223
1248298371.794,2.3140549,0.5143436,1.0155
1248298371.827,2.3154294,0.5165927,1.0063
1248298371.847,2.3162949,0.5184073,1.0029
1248298371.861,2.3167499,0.5192882,1.0017
1248298371.88,2.3176759,0.5209156,0.999
1248298371.894,2.3186678,0.5223219,0.9973
1248298371.912,2.3192019,0.5229187,0.9966
1248298371.938,2.3203972,0.5245708,0.9932
1248298371.941,2.3208304,0.5250976,0.9914
1248298371.97,2.3214181,0.5260648,0.9874
1248298371.977,2.3217324,0.5263233,0.9868
1248298371.98,2.3219106,0.5266492,0.9857
1248298371.982,2.3220717,0.5269282,0.9853
1248298372.002,2.3222015,0.5271601,0.9853
1248298372.012,2.3222945,0.5273414,0.9855
1248298372.016,2.3223653,0.5274747,0.986
1248298372.028,2.3224056,0.527562,0.9865
1248298372.03,2.3224033,0.527601,0.987
1248298372.045,2.3223432,0.5275903,0.9874
1248298372.063,2.3222192,0.5275514,0.9876
1248298372.065,2.3220533,0.5275106,0.9877
1248298372.079,2.3218791,0.5274887,0.9876
1248298372.081,2.3217277,0.5274957,0.9874
1248298372.096,2.3216308,0.5275426,0.9872
1248298372.112,2.321601,0.5276538,0.9871
1248298372.115,2.3216378,0.5278455,0.987
1248298372.132,2.3217491,0.5281206,0.9871
1248298372.134,2.3219477,0.5284676,0.9873
1248298372.157,2.3222368,0.5288619,0.9877
1248298372.159,2.3225898,0.5292942,0.9884
1248298372.165,2.3229728,0.5297589,0.9891
1248298372.188,2.3233527,0.5302475,0.9898
1248298372.191,2.3237401,0.5307641,0.9905
1248298372.197,2.3240988,0.5312859,0.9909
1248298372.22,2.3244198,0.5317966,0.9911
1248298372.23,2.3252276,0.5331326,0.9906
1248298372.252,2.3254716,0.5335031,0.9902
1248298372.254,2.3257088,0.5338279,0.9899
1248298372.262,2.3259298,0.5341068,0.9895
1248298372.28,2.3261477,0.5343456,0.9893
1248298372.282,2.3263653,0.5345483,0.9894
1248298372.295,2.3265677,0.5347282,0.9897
1248298372.313,2.3267285,0.5348986,0.9903
1248298372.315,2.3268373,0.5350701,0.991
1248298372.329,2.3269036,0.5352464,0.9917
1248298372.333,2.3269426,0.5354316,0.9924
1248298372.346,2.3269752,0.5356288,0.993
1248298372.362,2.3270254,0.5358359,0.9933
1248298372.364,2.327106,0.5360586,0.9932
1248298372.381,2.3272252,0.5363137,0.9924
1248298372.383,2.3273841,0.5366279,0.9908
1248298372.407,2.3275852,0.5370219,0.9885
1248298372.41,2.3278316,0.5375096,0.9855
1248298372.439,2.3281268,0.5380854,0.9823
1248298372.445,2.3284614,0.5387317,0.9792
1248298372.452,2.3292,0.5401695,0.9737
1248298372.471,2.3300344,0.5417735,0.9702
1248298372.481,2.3310022,0.5434269,0.9688
1248298372.503,2.3315769,0.544195,0.9688
1248298372.512,2.3329299,0.5455897,0.9696
1248298372.53,2.3336637,0.5462384,0.9702
1248298372.546,2.3350192,0.5474264,0.9711
1248298372.562,2.335558,0.5480052,0.9711
1248298372.58,2.3362648,0.5492206,0.9696
1248298372.597,2.3365141,0.5504808,0.9664
1248298372.613,2.3365943,0.5511016,0.9644
1248298372.629,2.3369321,0.5522759,0.9603
1248298372.649,2.3372113,0.5527786,0.9583
1248298372.651,2.3375637,0.5532069,0.9565
1248298372.654,2.3379811,0.5535873,0.9548
1248298372.673,2.3384521,0.5539561,0.9534
1248298372.682,2.3394118,0.5547456,0.9512
1248298372.704,2.3398192,0.5551945,0.9502
1248298372.712,2.3404168,0.5562942,0.9482
1248298372.736,2.3406658,0.5569648,0.9473
1248298372.746,2.3412392,0.5584082,0.946
1248298372.764,2.3416444,0.5591064,0.9455
1248298372.78,2.3427343,0.5603586,0.9445
1248298372.797,2.3440656,0.5613985,0.9427
1248298372.813,2.3446898,0.5618726,0.9412
1248298372.83,2.345578,0.5628706,0.9368
1248298372.846,2.34585,0.5639005,0.9313
1248298372.864,2.3458193,0.5643937,0.9286
1248298372.873,2.3457646,0.5648556,0.9261
1248298372.891,2.3457364,0.5652757,0.9239
1248298372.893,2.3457877,0.5656812,0.9221
1248298372.895,2.3459615,0.5660779,0.9207
1248298372.9,2.3462862,0.566471,0.9198
1248298372.913,2.3467779,0.5668604,0.9193
1248298372.939,2.3474132,0.5672518,0.9191
1248298372.949,2.349544,0.5687521,0.9181
1248298372.971,2.3501512,0.5694201,0.9172
1248298372.98,2.3510895,0.570966,0.9139
1248298373.003,2.3514141,0.5718154,0.9115
1248298373.012,2.3516558,0.5726803,0.9088
1248298373.03,2.3520546,0.5742603,0.9038
1248298373.033,2.3523106,0.5748876,0.9019
1248298373.046,2.3526424,0.5753751,0.9005
1248298373.064,2.3530417,0.5757195,0.8996
1248298373.08,2.3539443,0.5761293,0.8993
1248298373.082,2.3543694,0.5763113,0.8996
1248298373.099,2.3547552,0.5765559,0.9001
1248298373.102,2.3550989,0.5769079,0.9005
1248298373.114,2.3554289,0.5773695,0.9006
1248298373.132,2.3557514,0.5779379,0.9006
1248298373.156,2.3564135,0.579382,0.9002
1248298373.166,2.3573286,0.5810047,0.8998
1248298373.189,2.3579425,0.5817588,0.8996
1248298373.199,2.3601401,0.5835343,0.8992
1248298373.221,2.3607898,0.584002,0.899
1248298373.229,2.3617347,0.5848746,0.8977
1248298373.246,2.3620264,0.5853245,0.8964
1248298373.263,2.362202,0.5858209,0.8949
1248298373.28,2.3623086,0.5869904,0.8915
1248298373.283,2.3623438,0.5876123,0.8897
1248298373.297,2.3624563,0.5882112,0.8879
1248298373.314,2.3626986,0.5887771,0.8864
1248298373.33,2.3636204,0.5898045,0.885
1248298373.349,2.3649696,0.5907144,0.8863
1248298373.359,2.3657258,0.5911528,0.8877
1248298373.375,2.3664884,0.5916078,0.8894
1248298373.384,2.3678262,0.5926739,0.8927
1248298373.407,2.3683293,0.5933144,0.8937
1248298373.416,2.3690157,0.5947972,0.8933
1248298373.438,2.369237,0.5956132,0.8921
1248298373.447,2.3694109,0.5964416,0.8904
1248298373.47,2.3697728,0.5979294,0.8867
1248298373.473,2.3700477,0.5985068,0.8851
1248298373.475,2.3704369,0.5989443,0.884
1248298373.48,2.3709438,0.5992547,0.8834
1248298373.497,2.3715529,0.5994724,0.8833
1248298373.514,2.3722331,0.5996496,0.8836
1248298373.53,2.3736415,0.6001618,0.885
1248298373.547,2.3747905,0.6011949,0.8864
1248298373.564,2.3752231,0.6019242,0.8867
1248298373.581,2.3758843,0.603701,0.8858
1248298373.6,2.376448,0.6056265,0.8829
1248298373.613,2.3771767,0.6072654,0.8794
1248298373.642,2.3776605,0.6078791,0.8781
1248298373.651,2.3796247,0.6090052,0.8771
1248298373.672,2.3803427,0.6092833,0.8775
1248298373.683,2.3816084,0.6099367,0.8783
1248298373.704,2.3821004,0.61038,0.8784
1248298373.714,2.3827484,0.6115775,0.8782
1248298373.735,2.3829261,0.6122838,0.8779
1248298373.747,2.3830601,0.6130115,0.8775
1248298373.765,2.3832103,0.6137157,0.8768
1248298373.78,2.3840539,0.6153714,0.875
1248298373.782,2.3844865,0.6157459,0.8748
1248298373.798,2.3850054,0.6160578,0.8747
1248298373.814,2.385602,0.6163546,0.8747
1248298373.83,2.3862192,0.6166819,0.8749
1248298373.847,2.3879802,0.6181803,0.8746
1248298373.867,2.3885134,0.6188772,0.8741
1248298373.892,2.3895478,0.6205261,0.8727
1248298373.924,2.3915491,0.6236722,0.8694
1248298373.933,2.3926096,0.6246849,0.8678
1248298373.954,2.3931108,0.6251001,0.8668
1248298373.964,2.3940092,0.6259245,0.865
1248298373.986,2.3943965,0.6263541,0.8645
1248298373.997,2.3950793,0.6272785,0.8642
1248298374.015,2.3954269,0.6277841,0.8644
1248298374.03,2.3962711,0.6289195,0.8654
1248298374.033,2.3967758,0.6295607,0.8663
1248298374.049,2.3973182,0.6302205,0.8673
1248298374.066,2.3985203,0.631511,0.8692
1248298374.084,2.399149,0.6321252,0.8696
1248298374.11,2.4002838,0.6332849,0.8688
1248298374.123,2.4010887,0.6346695,0.8651
1248298374.144,2.4011042,0.6349041,0.8639
1248298374.147,2.4010381,0.6349855,0.8627
1248298374.154,2.4009099,0.6349186,0.8619
1248298374.175,2.4007279,0.6347182,0.8612
1248298374.177,2.4005055,0.6343979,0.8608
1248298374.184,2.4002654,0.6339725,0.8607
1248298374.206,2.400018,0.6334766,0.8607
1248298374.216,2.3995223,0.6324659,0.861
1248298374.231,2.3992698,0.6320433,0.8614
1248298374.234,2.3990357,0.6317265,0.8619
1248298374.248,2.3988485,0.6315392,0.8627
1248298374.265,2.3987225,0.6314907,0.8638
1248298374.267,2.3986621,0.6315676,0.8651
1248298374.281,2.3986639,0.6317423,0.8665
1248298374.283,2.3987246,0.6319881,0.8678
1248298374.299,2.3988465,0.6322724,0.869
1248298374.302,2.3990232,0.6325667,0.87
1248298374.316,2.3992372,0.6328372,0.8708
1248298374.333,2.3994588,0.633061,0.8714
1248298374.336,2.3996667,0.633235,0.8717
1248298374.359,2.3998585,0.6333665,0.8716
1248298374.361,2.4000367,0.6334739,0.8712
1248298374.363,2.4002037,0.6335702,0.8706
1248298374.37,2.4003593,0.6336632,0.8697
1248298374.393,2.4005094,0.6337769,0.8686
1248298374.395,2.4006622,0.633936,0.8674
1248298374.402,2.4008368,0.6341625,0.8662
1248298374.425,2.4010619,0.6344722,0.8652
1248298374.427,2.4013491,0.6348689,0.8647
1248298374.434,2.4017107,0.6353545,0.8648
1248298374.455,2.4021475,0.6359145,0.8654
1248298374.465,2.4026626,0.6365316,0.8664
1248298374.482,2.4038604,0.6378032,0.8684
1248298374.499,2.4050302,0.6389581,0.87
1248298374.502,2.4055282,0.6394823,0.8705
1248298374.52,2.4059527,0.6399709,0.8706
1248298374.522,2.4063,0.6404095,0.8705
1248298374.532,2.4065692,0.640788,0.8705
1248298374.549,2.4067717,0.6411092,0.8707
1248298374.551,2.406914,0.6413901,0.871
1248298374.565,2.4070287,0.6416566,0.8713
1248298374.584,2.4071358,0.6419165,0.8717
1248298374.586,2.4072704,0.6421802,0.8721
1248298374.613,2.4076931,0.6427508,0.8732
1248298374.624,2.408426,0.6434544,0.8749
1248298374.659,2.4094339,0.6443628,0.8765
1248298374.673,2.411171,0.6461871,0.8771
1248298374.691,2.4117515,0.6469107,0.8769
1248298374.7,2.4128461,0.6484158,0.8761
1248298374.723,2.4133316,0.6491459,0.8756
1248298374.732,2.4141908,0.6504637,0.8748
1248298374.75,2.4145802,0.6510276,0.8745
1248298374.766,2.415302,0.6519344,0.8738
1248298374.783,2.4156437,0.6522723,0.8735
1248298374.785,2.4159997,0.6525588,0.8734
1248298374.798,2.4163975,0.6528479,0.8733
1248298374.801,2.4168134,0.6531739,0.8735
1248298374.818,2.4172444,0.6535599,0.8738
1248298374.833,2.4176645,0.6539928,0.8742
1248298374.837,2.4180787,0.6544728,0.8747
1248298374.853,2.4184915,0.6550065,0.8752
1248298374.876,2.419326,0.6562596,0.8754
1248298374.884,2.4201868,0.6576396,0.8749
1248298374.907,2.4206454,0.6583058,0.8746
1248298374.915,2.4216786,0.6595159,0.8739
1248298374.939,2.4222189,0.6600613,0.8734
1248298374.95,2.4237458,0.6615028,0.8715
1248298374.967,2.4242039,0.6619619,0.8706
1248298374.983,2.4246417,0.6624489,0.8696
1248298375.0,2.4255037,0.6635357,0.8682
1248298375.004,2.4259374,0.6641355,0.868
1248298375.016,2.4263793,0.6647626,0.868
1248298375.033,2.4268376,0.6654058,0.8683
1248298375.036,2.4273141,0.6660583,0.8689
1248298375.049,2.4278153,0.6667186,0.8697
1248298375.068,2.4288986,0.6680421,0.8717
1248298375.095,2.4294452,0.6686806,0.8726
1248298375.104,2.4308971,0.6704765,0.8722
1248298375.127,2.4313209,0.6710312,0.8712
1248298375.136,2.4321236,0.672071,0.8688
1248298375.158,2.4325309,0.6725631,0.8678
1248298375.167,2.4334398,0.6735104,0.8663
1248298375.189,2.4339556,0.673974,0.8659
1248298375.192,2.4344931,0.6744562,0.8658
1248298375.2,2.435527,0.6755058,0.8658
1248298375.216,2.4360046,0.6760648,0.8658
1248298375.233,2.4364598,0.6766428,0.8656
1248298375.25,2.4373024,0.6778408,0.8651
1248298375.267,2.4380448,0.679048,0.8644
1248298375.284,2.4383846,0.6796488,0.8639
1248298375.3,2.4391364,0.6808116,0.863
1248298375.319,2.4400507,0.6818927,0.8623
1248298375.345,2.4405647,0.6824062,0.8623
1248298375.358,2.4422406,0.6838044,0.8637
1248298375.376,2.4428071,0.6842347,0.8643
1248298375.382,2.4433413,0.6846798,0.8646
1248298375.386,2.4438209,0.6851569,0.8644
1248298375.408,2.4442377,0.6856748,0.8635
1248298375.417,2.4448692,0.6868544,0.8598
1248298375.44,2.4451185,0.6875076,0.8575
1248298375.45,2.4459789,0.6894471,0.8529
1248298375.466,2.4464141,0.6900378,0.8525
1248298375.483,2.4469603,0.6905879,0.853
1248298375.501,2.4483532,0.69154,0.8553
1248298375.517,2.4498593,0.6923512,0.8579
1248298375.533,2.4505105,0.6927725,0.8587
